大区,国区,国家,工厂编码,工厂名称,计划节点编码,计划节点名称,计划节点类型,物料编码,物料描述,频次类型,M月份,M月生效算法,M月算法解释说明,M月预测值,M月实际值,M月准确度
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60160169,油箱吸回油管接头总成TX3-640,慢流件,202511,自动θ预测方法,,1.2953,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60159871,圆螺母75T-552T共用,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60159834,钩头总成75T-1 52T共用,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60159534,燃油滤清器滤芯FF5612(4989106),快流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60159364K,冷却风扇皮带8980490330,慢流件,202511,间歇需求近似方法,,1.2057,1.0,79.43
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60159245,控制面板500800800000,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60159092,冷凝器芯体总成500700510020,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60159007K,油封239195,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60159003,O形圈242813,慢流件,202511,自动自回归积分滑动平均模型,,0.0001,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60158990,止推板215814A,不动件,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60158983,驱动轴148182B,慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60158916,丝堵131145,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60157792,压力开关0110-40702-1-026,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60155901,机油尺L=714,慢流件,202511,自动指数平滑状态空间模型,,0.0003,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60155029,溢流阀A04B2PZN,慢流件,202511,自动指数平滑状态空间模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60154818,雨刮刷片刮杆500×500-700×720-DC510-90B,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60154814,直流电动机ZD2831,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60154116,座椅宽扶手FF12,慢流件,202511,加权移动平均法,,1.0,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60153897,调节器KR3K-9T06-V,中流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60153895K,先导泵ZX15LHRZ1-07A,中流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60153242,加热器芯分总成116140-0050,慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60153218,蒸发器分总成SG446600-0992,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60153202,带部件蒸发器总成SG446010-3132,中流件,202511,轻量级梯度提升机,,0.0,2.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60153199,鼓风电机SG116340-7350,中流件,202511,轻量级梯度提升机,,0.0,8.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60153197,膨胀阀447500-2750,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60151839,油水分离器滤芯PF-CO-02-01060,快流件,202511,轻量级梯度提升机,,120.094,528.0,22.75
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60151388K,油封PTCV45DLV5071003201-1,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60150690,主溢流阀52081201-9959,中流件,202511,自动指数平滑状态空间模型,,0.1887,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60150638,热伸缩管SY-L345,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60149848,驾驶座椅M-GC-G MSG85/722,慢流件,202511,自动自回归积分滑动平均模型,,0.0026,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60149564K,铲斗油缸密封包40T-CD-G 恒立耐高温密封圈,慢流件,202511,自动自回归积分滑动平均模型,,0.0421,8.0,0.53
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60149343,平衡阀ST8089-A000,不动件,202511,间歇性需求预测方法,,0.6634,1.0,66.34
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60149323,垫片3331924,慢流件,202511,轻量级梯度提升机,,0.0,1.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60148917,温度传感器(-50)50-24-I-G1/4-AMP,不动件,202511,间歇性需求预测方法,,1.6301,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60148847,螺母3092282 QST30,慢流件,202511,轻量级梯度提升机,,0.0,4.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60148626,左示廓灯1SY-44014,慢流件,202511,加权移动平均法,,0.0128,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60148623,侧灯21-24-P1-Y L 左,慢流件,202511,加权移动平均法,,0.0128,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60148621,右示廓灯1SY-44015,慢流件,202511,加权移动平均法,,0.0128,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60148618,侧灯21-24-P1-Y R 右,慢流件,202511,加权移动平均法,,0.0128,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60147872,润滑泵RHX-I2,慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60147740,行程(限位)开关(-)-24-D-FL,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60147413,主减油封DZ9112320920,慢流件,202511,加权移动平均法,,0.1538,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60146855,配电柜PDM-LJ01,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60146566K,左后侧玻璃SY75C3,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60146465,油水分离器滤芯D00-305-02+A,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60146219,后视镜SL-1680,快流件,202511,间歇性需求预测方法,,1.4178,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60146218,后视镜支架SL-116M,不动件,202511,自动θ预测方法,,0.4448,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60145129,A12-A防尘圈100×110×7×3,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60145003,液位传感器630-N-R-C,慢流件,202511,自动θ预测方法,,1.2953,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60144956,拉力传感器250T-L,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60144921,螺栓M8×30(GB16674.1) 8.8级 镀黑锌,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60144915,螺栓M8×20GB16674.1 8.8级 镀白锌,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60144913,螺栓M8×16GB16674.1,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60144693,左车门外开手柄总成MS30-2000Z,不动件,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60143816,电源总开关13.002.000,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60143815,电操作手柄总成JC6000-XY-HMM-M-S-NL-N-STN-A60B-S,慢流件,202511,加权移动平均法,,0.1667,14.0,1.19
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60142726,箱柜锁HCH-0081500,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60142332,胶管60142332..ASM,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60141948,后视镜A1-2,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60141428,皮带(6槽)612630060011,快流件,202511,轻量级梯度提升机,,0.0,14.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60140867K,斗杆油缸维修包JSY30(Ⅰ)-DG 30T,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60140866K,动臂油缸维修包JSY30(Ⅰ)-DB 30T,中流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60140865K,30T铲斗油缸维修包JSY30(Ⅰ)-CD,中流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60138722,电控阀组件244050 Dana,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60138328,5芯电缆插头5A24/2.5,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60137555,控制面板ASYZY50010 sz,慢流件,202511,自动自回归积分滑动平均模型,,0.0035,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60137554,控制面板ASYZY50005,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60137536,压力开关ASYZY50011 松芝,不动件,202511,间歇性需求预测方法,,0.3333,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60137521,压缩机se7h15-V 松芝V带,中流件,202511,间歇需求近似方法,,1.34,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60137517,高压管φ8.2L=7500 SZ储-蒸,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60137466,胶管1SN32-DKOL-SFL-1200,不动件,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60136567,冷却器专用面板539011-D08017 OLAER,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60136495,风机VA10-BP50/C-61A 奥优泰克,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60136421,传动油8号 16kg/桶,中流件,202511,自动自回归积分滑动平均模型,,5.5822,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60136332,空气滤清器SYKJ01,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12119617,中冷排气胶管SY310C1.1.3.4-2B,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12119616,回水胶管SY310C1.1.3.3-2A,慢流件,202511,自动θ预测方法,,0.2742,1.0,27.42
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12118854,PTO轴SRT55C.131.1-1,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12110568,销轴STC190MB-6051.1-4,慢流件,202511,一次指数平滑法,,2.2629,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12110566,主销轴STC190MB-6051.1-2,慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,121099000097A,钢插销D6×55,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,121008000120A,门锁1241-00-210 无锁芯,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,121004000030A,箱柜锁XAW-003A 无锁芯,中流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,121004000001,搭扣锁DK614,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,121002000075A,铰链64×42×1.2,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12098744,管Q8100.50.4-4,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12088049,前管SY305A.10L.1.2,不动件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12085732,上管夹SY75C.3.2-1A,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,120803020011A,气弹簧T16-6-566-420-A199-B199-1600N 双密封带自锁,中流件,202511,间歇需求近似方法,,1.0674,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,120803010229A,气弹簧T16-6-566-420-A199-B199-1600NGB25751,中流件,202511,间歇需求近似方法,,1.0485,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,120803010140A,气弹簧YQ10/22-90-265-150N GB25751,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,120803010129A,气弹簧YQ10/20-195-510(B-B)160NJB8064.1,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12076820P,涨套,慢流件,202511,间歇性预测,,1.6667,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12076815P,斗齿销,慢流件,202511,间歇需求近似方法,,5.0075,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12076809P,斗齿,慢流件,202511,移动平均法,,10.0,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12076804P,斗齿座,慢流件,202511,一次指数平滑法,,2.4857,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12076732P,涨套,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12076709P,斗齿销,慢流件,202511,自动指数平滑状态空间模型,,0.001,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12076675P,斗齿SY55C.3.4-2SY55C.3.4-2,慢流件,202511,自动指数平滑状态空间模型,,0.0011,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,120701080027A,汽车V带AV15×1615GB12732,中流件,202511,自动θ预测方法,,11.5186,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,120701080008A,汽车V带AV13×1210,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,120701030003B,V带SPC11500GB12730,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,120701020002A,V带V15×1225GB1171,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12066704,右门上窗玻璃SHG200.9.4-2,不动件,202511,移动平均法,,0.1667,1.0,16.67
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12059648,右导流板总成RSJDG3EBH.5314.2R,慢流件,202511,加权移动平均法,,0.0128,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,12059474,左导流板总成RSJDG3EBH.5314.1R,慢流件,202511,加权移动平均法,,0.0128,1.0,1.28
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60136331,六联电磁换向阀组6KWE5A-50/G24WRS-626C,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60135134,O形圈380.37×6.99AS568-459,慢流件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60134354,喉箍φ16-φ27,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60134180,胶管总成1SN10-DKOL-4150,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60134171,减速机总成TM22VC-MBEB399B,慢流件,202511,加权移动平均法,,0.0128,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60134015,左外把手总成MS31/1-1000Z,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60134012,右外把手总成MS31/1-1000Y,慢流件,202511,轻量级梯度提升机,,0.0,1.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60133963,常闭电磁溢流阀组343A0500DWG/11,,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60133933,空气滤清器φ98×60,慢流件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60133878,减速机总成PCR-5B-30A-FGP-9222B,不动件,202511,移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60133547,蓄电池继电器8943795431,中流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60133545,继电器1825530391,慢流件,202511,加权移动平均法,,0.2051,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60133111,发电机总成8971822892,不动件,202511,加权移动平均法,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60131325,滑轮20851842VOLVO,慢流件,202511,自动自回归积分滑动平均模型,,0.0001,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60129702,呼吸阀PAG-005,快流件,202511,间歇性需求预测方法,,2.0967,1.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60129182,油堵6JS160T-1709587-1,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60129034,门总成EMC0908-QH-A-79,慢流件,202511,自动指数平滑状态空间模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60128883,电机DCC-9-0000,不动件,202511,自动自回归积分滑动平均模型,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60128881,刮刷PD500/550DB,慢流件,202511,移动平均法,,0.3333,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60127655,螺栓61460070014,慢流件,202511,轻量级梯度提升机,,0.0,0.0,100.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60127647,螺帽90003871305,慢流件,202511,间歇需求近似方法,,8.1258,0.0,0.0
非洲大区事业部(R05),南非国区*(N022),南非(ZA),BY01,三一南非工厂,BY01_8001,南非中心仓,CDC,60127555,垫612600080201,慢流件,202511,移动平均法,,0.0,0.0,100.0
